ID,BIN,LOCATION,FEAT_UND,STATE_CODE,TYPE,MAT,YR_BLT,YR_FAIL,DATE_FAIL,FAIL_TYPE,FAIL_CAUS,FATAL,INJURY,SOURCE,COMMENTS
1728,1024960,Route 42,Shingle Kill,NY,Girder,Steel,1956,2005,,PC,Hydraulic - Scour,0,0,Region,Scour - no damage to super.
1729,1027240,Route 56,Cold Brook Creek,NY,Simple Span,Concrete,1924,2005,,TC,Hydraulic - Flood,0,0,Region,
1730,3346610,Cutler Road,Vernoy Kill Creek,NY,Girder,Steel,1955,2005,3-Apr-2005,TC,Hydraulic - Flood,0,0,Region,
1506,3353900,CR 11D,Otego Creek,NY,Girder,Steel,1934,2006,1-Jun-2006,TC,Hydraulic - Flood,0,0,Region,End embankment was washed out
1510,1094120,I-88,Carrs Creek,NY,Culvert,Steel,1973,2006,28-Jun-2006,TC,Hydraulic - Flood,2,0,Region,
1511,1049649,I-690,CSX TRANS / Amtrak,NY,Girder,Steel,1958,2007,20-Jun-2007,PC,Conc. deter/Overload,0,0,Region,Concrete column deterioration (crushing/spalling)
1527,2309260,Tackabury Road,Cowaselon Creek,NY,Girder FB,Steel,1914,2007,15-Jan-2007,PC,Conc. deterioration,0,0,Reg2,
198,1066570,"Pedestrian bridge at Waterbury Ave, Bronx",I-95 Bruckner Expressway,NY,Girder,Steel,1961,2008,8-Aug-2008,TC,Collision - dump truck,0,1,News,Struck by a dump truck with dump body in the air
201,1049550,"Pedestrian Walkway, Syracuse",I-690,NY,Prestress,Concrete,1959,2008,21-Aug-2008,TC,Collision - flatbed,0,7,News,Struck by a flatbed carrying a dumpster with arm up.
246,3322930,"North Otto Rd, Otto",Waterman Brook,NY,Girder,Steel,1983,2009,,TC,Hydraulic - Flood,,,Region,Washed out during storm. Replace in 2010.
247,,"Footbridge in Stockport, off CR25",Stockport/Claverack Creek,NY,Suspension,Steel,1948,2010,24-Feb-2010,TC,Overload - Snow,0,0,News,185' long suspension footbridge due to heavy snow and ice
202,1026650,"Route 52, Shawangunk",Verkeerder Creek,NY,T-Beam,Concrete,1932,2011,28-Aug-2011,PC,Hydraulic - Scour,,,Region,Abutments severely eroded.
203,1050430,"Route 974 Seven Lakes Dr, Sloatsburg",Ramapo River,NY,Arch,Concrete,1929,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,"Approach washed out, arch failed. End abut scoured."
204,3222370,"Maple Lane, Copake",Bashbisk Brook,NY,Girder,Steel,1957,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Center pier washed out.
3614,3025090,"CR 47, Shandaken",Hatchery Hollow,NY,Girder,Steel,1986,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Abutment and approach washed out
3615,3347100,"Mayben Hollow, Shandaken",Esopus Creek,NY,Girder,Steel,1978,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Abutment and approach washed out. Wood deck.
3616,3347140,"Burnham Hollow Road, Shandaken",Esopus Creek,NY,Girder,Steel,1964,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,Undermined at one abutment
3617,3347680,"Dry Brook Road, Hardenburgh",Dry Brook,NY,Girder,Steel,1990,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Abutment and approach washed out
3618,3347800,"Bridge Street, Shandaken",Esopus Creek,NY,Girder,Steel,1976,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Abutment and approach washed out. Stringer shifted off bearing
3619,3364960,"Sheeley Road, Denning",Sundown Creek,NY,Girder,Steel,1956,2011,28-Aug-2011,PC,Hydraulic - Flood,,,Region,"Approaches washed out, but filled in."
3620,2262980,"Clinton Ave, Ellenville",North Gully,NY,Girder,Steel,1966,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Washed out laid up stone in the abutment
3622,3303060,"Mountain Road, Halcott",Vly Creek,NY,Jack Arch,Steel,1910,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3623,3302940,"Spruceton Road, Lexington",West Kill,NY,Girder,Steel,1964,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3624,3302380,"O'Connell Road, Keene",Styles Brook,NY,Girder,Steel,1996,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3625,3301640,"Lobdell Road, Elizabethtown",Jackson Brook,NY,Girder,Steel,1975,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3626,3201290,"Kirk Road, Lexington",West Kill,NY,Truss,Steel,1925,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3627,3201040,"Benjamin Road, Hunter",Stoney Clove Creek,NY,Girder,Steel,1968,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3628,3200950,"Elk Creek Road, Halcott",Vly Creek,NY,Girder,Steel,1936,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3629,1025190,"Rt. 42, Lexington",Westkill Creek,NY,Girder FB,Steel,1928,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3630,1022370,"Rt. 32, Catskill",Kaaterskill Creek,NY,Frame,Concrete,1941,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3631,1025200,"Rt. 42, Lexington",West Kill,NY,Truss thru,Steel,1928,2011,28-Aug-2011,TC,Hydraulic - Scour,,,Region,
3632,4036250,"Rt. 103, Rotterdam",Erie Canal - Lock 9,NY,Truss,Steel,1914,2011,28-Aug-2011,PC,Hydraulic - Scour,,,,
3605,3345020,"Forge Hill Road, New Windsor",Moodna Creek,NY,Girder,Steel,2002,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Abutment and approach washed out
3606,3369190,"River Road, Harriman",Ramapo River,NY,Girder,Steel,1985,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,"Abutment washed out, footing undermined."
3607,3344330,"Pleasant Hill Road, Cornwall",Moodna Creek,NY,Girder,Steel,1969,2011,28-Aug-2011,PC,Hydraulic - Flood,,,Region,Approach washed out
3608,3345700,"Mill Road, Philipstown",Clove Creek,NY,Girder,Steel,1939,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Both approaches washed out. SW corner of abut settled
3609,3364720,"Waldron Terrace, Sloatsburg",Stony Brook,NY,Girder,Steel,1910,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Bridge totally destroyed
3610,3346120,"Montebello Road, Ramapo",Mahwah River,NY,Jack Arch,Steel,1936,2011,28-Aug-2011,PC,Hydraulic - Scour,,,Region,Severe scour at abutment
3611,2224620,"Eagle Mountain Road, Shandaken",Esopus Creek,NY,Girder,Steel,1903,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,One abutment washed out
3612,2270010,"Peckhollow Road, Shandaken",Peckhollow Stream,NY,Truss,Steel,1950,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Abutment and approach washed out
3613,2270070,"Deer Lane, Shandaken",Esopus Creek,NY,Girder,Steel,2009,2011,28-Aug-2011,TC,Hydraulic - Flood,,,Region,Approach washed out. House washed up against bridge.
249,3301790,"Switchback/Titus Rd, Moriah",Mill Brook,NY,Jack Arch,Steel,1940,2011,27-Apr-2011,TC,Hydraulic - Flood/Scour,0,0,News,Washed out by flooding/scour following storm.
250,3350830,"Red Mill Road, Norwich",Canasawacta Creek,NY,Truss Thru,Cast Iron,1900,2011,27-Apr-2011,PC,Hydraulic - Flood,0,0,Region,
251,2225610,"Bailey Hollow Road, Maine",Ketchumville Brook,NY,Pipe Arch,Aluminum,1994,2011,27-Apr-2011,PC,Hydraulic - Flood,0,0,Region,
254,1091290,"Route 28, Shandaken",Esopus Creek,NY,Stringer,Steel,1966,2011,28-Aug-2011,PC,Hydraulic - Scour,,,Region,E Abut undermined. 7 conc piles exposed.
3636,2266830,"Maple Grove Ave, Village of Herkimer",Bellinger Brook,NY,Slab,Concrete,1920,2013,28-Jun-2013,TC,Hydraulic - Debris/Erosio,0,0,Region,Superstructure was in very poor cond. Scheduled for replacement 2013.
3637,,"Erie Canal Trail System, Fort Plain",Otsquago Creek,NY,Thru-Girder,Steel,1905,2013,28-Jun-2013,PC,Hydraulic - Scour,0,0,Village,Rehabbed in 1993.  D256097.
1492,,Ashtabula Bridge,,OH,Truss,Iron,,1876,###############################################################################################################################################################################################################################################################,TC,Steel - Fatigue,92,64,Inet,
927,,"Eric Rail, Cleveland",,OH,,,,1956,,TC,Nature - Wind,,,KY,
928,,"Central, Cincinnati",,OH,,,,1962,,TC,Nature - Freeze,,,KY,
929,,"Captina, BEL-148-1416",Captina,OH,Truss,Steel,1895,1967,,,Collision,,,SURV,
930,,Martin Perry,Short Creek,OH,,,,1968,,TC,Collision - Truck,,,KY,
931,HOC-180,"Laurel Run, HOC-180-0042",Laurel Run,OH,Beam,Steel,,1968,,,Hydraulic - Flood,,,SURV,
932,HOC-33,"Stream, HOC-33-1364",Stream,OH,T-Beam,Concrete,,1968,,,Hydraulic - Flood,,,SURV,
933,JEF-7,"Short Ck., JEF-7-0241",Short Ck.,OH,Truss,Steel,1928,1968,,,Collision,,,SURV,
934,,"Cincinnati, Morrow",,OH,,,,1969,,TC,Collision - Truck,,,KY,
935,LAK-6,"Chagrin, LAK-6-099",Chagrin,OH,Girder,Concrete,1931,1969,,,Hydraulic - Scour,,,SURV,
936,,"Symmes Ck., MUS-666-0985",Symmes Ck.,OH,Truss,Steel,,1973,,,Collision - Truck,,,SURV,
937,,"Cleveland, Ohio Trpk (1)",,OH,,,,1976,,TC,Fire,,,KY,
938,,"Cutts Ck., GEA-6-0628",Cutts Ck.,OH,Slab,Concrete,1931,1977,,,Hydraulic - Scour,,,SURV,
939,,"Cleveland, Ohio Trpk (2)",,OH,,,,1978,,TC,Fire,,,KY,
940,,"Wills Ck., MUS-83-1483",Wills Ck.,OH,Truss,Steel,1936,1978,,,Collision - Truck,,,SURV,
941,,"Doughty Run, HOL-557-0839",Doughty Run,OH,Slab,Concrete,1914,1981,,,Hydraulic - Scour,,,SURV,
942,,"Litt. Bull, COL-517-0665",Litt. Bull,OH,Slab,Timber,1943,1982,,,Misc Slab-Jt Failure,,,SURV,
943,,"Clend/Lake, HAS-799-0391",Clend/Lake,OH,Arch,Steel,1908,1982,,,Overload Failed,,,SURV,
944,,"Clend/Lake, HAS-799-0453",Clend/Lake,OH,Truss,Steel,1908,1986,,,Overload,,,SURV,
945,,"Harrison Rd, Miamitown",Great Miami River,OH,,,,1989,,TC,Nature - Debris,2,0,KY,
1236,,"775-2760, Ashland County",Honey Cr,OH,Truss,Steel,,1991,,,Overload - Truck,,,SURV,
1239,,"114-OW122, Morgan County",Santoy Creek,OH,Slab,Concrete,1944,1991,,,Overload,,,SURV,
1238,,"638-0144, Logan County",Br. of Miami River,OH,Culvert,Steel,1980,1992,,,Hydraulic - Flood,,,SURV,
1235,,"378-2025, Adams County",WF Ohio Brush Crk,OH,Truss,Steel,,1993,,,Collision - Auto,,,SURV,
1237,,"2474-0595, Ashland County",Br. of Big Run,OH,Truss,Steel,,1993,,,Overload - Truck,,,SURV,
1525,,Township Road 94,N. Branch Potage R.,OH,Truss,Steel,1893,1996,,,Overload,,,SURV,
1526,,Township Road 25,Shaw Creek,OH,Truss,Steel,1880,1996,,,Overload,,,SURV,
1637,,I - 90,Grand River,OH,Truss,Steel,1960,1996,,PC,Overload,0,0,News,
14,,Paulding Co. Road 105,Maumee River,OH,Truss,Steel,,1998,,TC,Overload,,,SURV,
15,,Stark Co.,Elton Street,OH,Girder,Steel,,1999,,TC,Collision - Truck,,,SURV,
3599,,Kingfisher County,Cimarron River,OK,Trestle,Wood,1889,1906,18-Sep-1906,TC,Hydraulic - Flood,100,,Web,
946,,Norman,Canadian River,OK,,,,1953,,TC,Overload,,,KY,
1297,,Pauls Valley Garvin County,Washita River,OK,Truss Thru,Steel,,1956,,,Hydraulic - Flood,,,SURV,
1298,,Guthrie Logan County,Cimarron River/US77,OK,Girder,Concrete,,1957,,,Hydraulic - Flood,,,SURV,
1300,,Cresent Logan County,Cimarron River/SH74,OK,Truss Thru,Steel,,1957,,,Hydraulic - Flood,,,SURV,
947,,Calvin,So Canadian River,OK,,,,1976,,TC,Hydraulic Scour,,,KY,
1299,,Elgin Comanche County,Cache Creek,OK,Truss Thru,Steel,,1981,,,Collision,,,SURV,
1296,,Packsaddle Ellis County,S. Canadian R./US283,OK,Truss Thru,Steel,,1983,,,Collision,,,SURV,
1600,,"I-40, Webbers Falls",Arkansas River,OK,Girder,Steel,,2002,26-May-2002,TC,Collision - Barge,14,0,News,
948,,"John Day Rv Br, Rufus",John Day River,OR,Truss,Steel,1960,1964,,TC,Hydraulic - Flood,,,SURV,
